date,industry,location,monthly_mean
2016-02-01,4,6,711677.3053
2016-02-01,4,7,484064.4403023077
2016-02-01,4,8,209515.584206
2016-02-01,4,9,200035.83559363635
2016-02-01,4,10,259177.31991000002
2016-02-01,5,1,661484.0294933333
2016-02-01,5,2,408264.8797183333
2016-02-01,5,3,286572.6494888889
2016-02-01,5,4,391831.11845384614
2016-02-01,5,5,221395.23913333332
2016-02-01,5,6,539252.94857
2016-02-01,5,7,343669.25729999994
2016-02-01,5,8,433568.7977375
2016-02-01,5,9,537486.7687142857
2016-02-01,5,10,589647.0232
2016-02-01,6,1,35827653.0602
2016-02-01,7,1,280057.8013129167
2016-02-01,7,2,274648.5574870833
2016-02-01,7,3,332101.06669625
2016-02-01,7,4,457576.9717
2016-02-01,7,5,389995.449366
2016-02-01,7,6,186701.198
2016-02-01,7,7,264629.08694
2016-02-01,7,8,273618.4738
2016-02-01,7,9,630941.7533999999
2016-02-01,7,10,427932.40119999996
2016-02-01,8,1,913645.928094
2016-02-01,8,2,539176.5078463637
2016-02-01,8,3,627871.4144
2016-02-01,8,4,413261.18358
2016-02-01,8,5,243087.07564666666
2016-02-01,8,6,642303.401125
2016-02-01,8,7,450582.072475
2016-02-01,8,8,461302.42850000004
2016-02-01,8,9,446599.29116923077
2016-02-01,8,10,494326.309075
2016-02-01,9,1,621027.70913875
2016-02-01,9,2,838692.8612334376
2016-02-01,9,3,731841.88005
2016-02-01,9,4,460322.5711333333
2016-02-01,9,6,960317.4414333333
2016-02-01,9,7,1132177.4741
2016-02-01,9,9,817363.8429
2016-02-01,9,10,453684.3239
2016-02-01,10,1,63982.14498
2016-02-01,10,2,220578.793495
2016-02-01,10,5,133006.24951333334
2016-02-01,10,7,433454.6175
2016-02-01,10,8,21519659.83779
2016-03-01,1,1,192163.14569151786
2016-03-01,1,2,199875.17947868726
2016-03-01,1,3,201834.59069046512
2016-03-01,1,4,226112.31099896552
2016-03-01,1,5,172397.29034679246
2016-03-01,1,6,127797.73881898649
2016-03-01,1,7,182558.01545505263
2016-03-01,1,8,137047.0621
2016-03-01,1,9,197189.4965211111
2016-03-01,1,10,233143.46970723214
2016-03-01,2,1,409582.87436641863
2016-03-01,2,2,444783.7683075393
2016-03-01,2,3,493061.8024911864
2016-03-01,2,4,280486.71092842106
2016-03-01,2,5,377050.257661
2016-03-01,2,6,265550.909186
2016-03-01,2,7,325787.6582009836
2016-03-01,2,8,346492.17240368424
2016-03-01,2,9,450375.3875964516
2016-03-01,2,10,309665.2782663415
2016-03-01,3,1,696956.9222026666
2016-03-01,3,2,701485.4387849412
2016-03-01,3,3,745357.7104142858
2016-03-01,3,4,882203.7767155556
2016-03-01,3,5,537929.026728
2016-03-01,3,6,318283.82693285716
2016-03-01,3,7,509027.54074761906
2016-03-01,3,8,194467.479784
2016-03-01,3,9,970572.4428777779
2016-03-01,3,10,318824.7011772727
2016-03-01,4,1,400514.3692368421
2016-03-01,4,2,235711.46678875
2016-03-01,4,3,314437.32515
2016-03-01,4,4,372862.9217
2016-03-01,4,5,381308.35096666665
2016-03-01,4,6,771535.1474
2016-03-01,4,7,541298.8061638462
2016-03-01,4,8,227738.30799285715
2016-03-01,4,9,218313.04926727273
2016-03-01,4,10,261857.206924
2016-03-01,5,1,721411.2453
2016-03-01,5,2,407265.83765916666
2016-03-01,5,3,293350.5477
2016-03-01,5,4,408848.5159615385
2016-03-01,5,5,182762.6975425
2016-03-01,5,6,558327.33542
2016-03-01,5,7,354784.14455
2016-03-01,5,8,460715.31345
2016-03-01,5,9,587245.9163571429
2016-03-01,5,10,635111.20315
2016-03-01,6,1,36707273.32856666
2016-03-01,7,1,309614.1862808696
2016-03-01,7,2,276994.7872941667
2016-03-01,7,3,289413.492727
2016-03-01,7,4,518603.95035999996
2016-03-01,7,5,410472.4888053333
2016-03-01,7,6,180432.16452714286
2016-03-01,7,7,267841.2184933333
2016-03-01,7,8,262573.387875
2016-03-01,7,9,617143.5516666666
2016-03-01,7,10,424468.10215
2016-03-01,8,1,960512.604382
2016-03-01,8,2,542280.4243866666
2016-03-01,8,3,596186.9838666667
2016-03-01,8,4,399438.81784
2016-03-01,8,5,215396.3986281818
2016-03-01,8,6,761302.555715
2016-03-01,8,7,496293.194075
2016-03-01,8,8,317513.47882
2016-03-01,8,9,437493.1296957143
2016-03-01,8,10,606920.2019
2016-03-01,9,1,607183.3057325
2016-03-01,9,2,941160.3489333333
2016-03-01,9,3,747402.772775
2016-03-01,9,4,587527.0870333333
2016-03-01,9,6,1111623.8750666666
2016-03-01,9,7,1268209.37005
2016-03-01,9,9,873919.1269
2016-03-01,9,10,480934.6162
2016-03-01,10,1,350235.8563
2016-03-01,10,2,213909.8998325
2016-03-01,10,5,126941.15550666666
2016-03-01,10,7,264308.9972
2016-03-01,10,8,22298221.08422
2016-04-01,1,1,181547.95228875
2016-04-01,1,2,198130.6832513308
2016-04-01,1,3,193046.77666438202
2016-04-01,1,4,224809.744602
2016-04-01,1,5,168319.23298778443
2016-04-01,1,6,129405.88626583334
2016-04-01,1,7,186001.85752296704
2016-04-01,1,8,126049.7595
2016-04-01,1,9,191083.92122177777
2016-04-01,1,10,231577.1084581982
2016-04-01,2,1,430644.8018446729
2016-04-01,2,2,452789.6949240722
2016-04-01,2,3,481627.7633747368
2016-04-01,2,4,285850.8871307317
2016-04-01,2,5,385727.86063242424
2016-04-01,2,6,275755.512146
2016-04-01,2,7,340257.28646603174
2016-04-01,2,8,343622.3605763158
2016-04-01,2,9,451330.4813654839
2016-04-01,2,10,318476.99381609756
2016-04-01,3,1,727647.0641881721
2016-04-01,3,2,726694.5033573563
2016-04-01,3,3,809086.042882381
2016-04-01,3,4,850452.001965
2016-04-01,3,5,528665.972281
2016-04-01,3,6,305225.82563
2016-04-01,3,7,581215.55978
2016-04-01,3,8,194203.923534
2016-04-01,3,9,1476185.5765
2016-04-01,3,10,352478.94340181816
2016-04-01,4,1,378603.10925
2016-04-01,4,2,212936.231831875
2016-04-01,4,3,276621.3622833333
2016-04-01,4,4,333678.3905111111
2016-04-01,4,5,351754.40169
2016-04-01,4,6,770535.81535
2016-04-01,4,7,477662.6584
2016-04-01,4,8,211921.52812857143
2016-04-01,4,9,201361.88701272727
2016-04-01,4,10,247547.05452
2016-04-01,5,1,725453.5373812501
2016-04-01,5,2,412504.46287363634
2016-04-01,5,3,292402.8519
2016-04-01,5,4,405589.04623076925
2016-04-01,5,5,231123.4551
2016-04-01,5,6,566061.80617
2016-04-01,5,7,354344.09375
2016-04-01,5,8,454061.47490000003
2016-04-01,5,9,566446.0960857143
2016-04-01,5,10,634075.45795
2016-04-01,6,1,40348196.64426667
2016-04-01,7,1,328476.90565749997
2016-04-01,7,2,285647.97010208335
2016-04-01,7,3,303192.913089
2016-04-01,7,4,442246.8344083333
2016-04-01,7,5,411377.63333
2016-04-01,7,6,201125.39392875
2016-04-01,7,7,252378.87001416666
2016-04-01,7,8,278952.952375
2016-04-01,7,9,648853.0880666666
2016-04-01,7,10,400246.3094442857
2016-04-01,8,1,926056.908728
2016-04-01,8,2,636625.0652558333
2016-04-01,8,3,746704.7716666667
2016-04-01,8,4,462157.87096
2016-04-01,8,5,234620.153912
2016-04-01,8,6,756307.22426
2016-04-01,8,7,512977.39252500003
2016-04-01,8,8,348607.22322499997
2016-04-01,8,9,454892.7008357143
2016-04-01,8,10,668203.47935
2016-04-01,9,1,473584.41238181817
2016-04-01,9,2,942499.91244
2016-04-01,9,3,672041.60612
2016-04-01,9,4,572128.7936333333
2016-04-01,9,6,1113357.0125
2016-04-01,9,7,1365790.34055
2016-04-01,9,9,915059.4232
2016-04-01,9,10,510209.3647
2016-04-01,10,1,560966.4691
2016-04-01,10,2,226785.147485
2016-04-01,10,5,126593.44191777777
2016-04-01,10,7,293926.3408
2016-04-01,10,8,22605950.690360002
2016-05-01,1,1,189700.62960626086
2016-05-01,1,2,207095.26146068703
2016-05-01,1,3,202772.2631003409
2016-05-01,1,4,234733.8443432414
2016-05-01,1,5,166727.8113802339
2016-05-01,1,6,138326.55513583333
2016-05-01,1,7,190618.54450419356
2016-05-01,1,8,147771.04528027028
2016-05-01,1,9,210670.33820444444
2016-05-01,1,10,258379.11828472727
2016-05-01,2,1,413271.9219885965
2016-05-01,2,2,429967.6632220101
2016-05-01,2,3,404739.98709190474
2016-05-01,2,4,278632.06828302325
2016-05-01,2,5,366063.7343852632
2016-05-01,2,6,277304.57423333335
2016-05-01,2,7,319033.39019
2016-05-01,2,8,328691.5502095
2016-05-01,2,9,422473.10789741937
2016-05-01,2,10,311506.09347142855
2016-05-01,3,1,690063.6474837895
2016-05-01,3,2,676931.0596389535
2016-05-01,3,3,782390.320745
2016-05-01,3,4,820471.3617235294
2016-05-01,3,5,456710.92350454547
2016-05-01,3,6,270996.36945374997
2016-05-01,3,7,611258.576927619
2016-05-01,3,8,212134.94288
2016-05-01,3,9,1171855.7655333334
2016-05-01,3,10,311719.36836454546
2016-05-01,4,1,419256.2636717647
2016-05-01,4,2,228383.788356875
2016-05-01,4,3,298084.39485
2016-05-01,4,4,372047.56481111114
2016-05-01,4,5,390613.92218
2016-05-01,4,6,793132.86335
2016-05-01,4,7,543807.1872584615
2016-05-01,4,8,228128.25527142856
2016-05-01,4,9,223745.51694545452
2016-05-01,4,10,267637.3382063636
2016-05-01,5,1,757697.9602875
2016-05-01,5,2,445683.1645625
2016-05-01,5,3,296324.20514
2016-05-01,5,4,406035.9690785714
2016-05-01,5,5,236330.28720000002
2016-05-01,5,6,592214.17319
2016-05-01,5,7,381868.4621
2016-05-01,5,8,481130.513575
2016-05-01,5,9,564204.0287875
2016-05-01,5,10,628017.9368
2016-05-01,6,1,42498964.47156666
2016-05-01,7,1,313924.5095759091
2016-05-01,7,2,290505.3862729167
2016-05-01,7,3,296473.423794
2016-05-01,7,4,436466.48167142854
2016-05-01,7,5,412237.924382
2016-05-01,7,6,202536.2396075
2016-05-01,7,7,271801.75544727274
2016-05-01,7,8,283941.581725
2016-05-01,7,9,660449.7053
2016-05-01,7,10,365593.98669
2016-05-01,8,1,756447.1656966667
2016-05-01,8,2,595666.3913123077
2016-05-01,8,3,724453.7868
2016-05-01,8,4,440512.06624
2016-05-01,8,5,217346.709037
2016-05-01,8,6,616655.8215
2016-05-01,8,7,507945.03157500003
2016-05-01,8,8,255572.30042400002
2016-05-01,8,9,390906.278032
2016-05-01,8,10,745157.81944
2016-05-01,9,1,528226.10301
2016-05-01,9,2,933527.5661148571
2016-05-01,9,3,656781.5105666666
2016-05-01,9,4,517232.04327499995
2016-05-01,9,5,998097.2575999999
2016-05-01,9,6,1181248.5962
2016-05-01,9,7,866438.56605
2016-05-01,9,9,926680.1705
2016-05-01,9,10,453089.57310000004
2016-05-01,10,1,605497.2953
2016-05-01,10,2,232307.53318
2016-05-01,10,5,127441.42924555556
2016-05-01,10,7,319614.0511
2016-05-01,10,8,23624841.076220002
2016-06-01,1,1,189452.14705727273
2016-06-01,1,2,200774.45746237037
2016-06-01,1,3,187262.65545804598
2016-06-01,1,4,230274.79204690142
2016-06-01,1,5,166281.3578728108
2016-06-01,1,6,129858.19390797298
2016-06-01,1,7,181217.10628010417
2016-06-01,1,8,146210.2112613889
2016-06-01,1,9,201727.78541555555
2016-06-01,1,10,245706.19667531532
2016-06-01,2,1,425129.0852199119
2016-06-01,2,2,414632.14447502536
2016-06-01,2,3,356001.80726507463
2016-06-01,2,4,263779.3551202381
2016-06-01,2,5,344201.36356725
2016-06-01,2,6,262356.5279395238
2016-06-01,2,7,321299.95345308824
2016-06-01,2,8,270689.530345
2016-06-01,2,9,368343.77986
2016-06-01,2,10,308337.2747311364
2016-06-01,3,1,705538.379533125
2016-06-01,3,2,673517.1212154118
2016-06-01,3,3,753481.8312057143
2016-06-01,3,4,751099.8008
2016-06-01,3,5,429851.0567090909
2016-06-01,3,6,263529.18214125
2016-06-01,3,7,653621.5422866667
2016-06-01,3,8,188003.03023
2016-06-01,3,9,899584.6373333334
2016-06-01,3,10,321341.6065061538
2016-06-01,4,1,377992.3871482353
2016-06-01,4,2,211184.09758937501
2016-06-01,4,3,250514.65040333333
2016-06-01,4,4,322116.68334444443
2016-06-01,4,5,332378.311045
2016-06-01,4,6,743352.8808
2016-06-01,4,7,487025.9855476923
2016-06-01,4,8,199066.60564285715
2016-06-01,4,9,195727.42989181817
2016-06-01,4,10,249536.45893636363
2016-06-01,5,1,721277.08035
2016-06-01,5,2,445641.03777500003
2016-06-01,5,3,291341.25345444446
2016-06-01,5,4,421734.54465714283
2016-06-01,5,5,229348.55783333335
2016-06-01,5,6,519589.02641818183
2016-06-01,5,7,390952.9413
2016-06-01,5,8,455920.40395
2016-06-01,5,9,545595.7212500001
2016-06-01,5,10,632698.3032
2016-06-01,6,1,44094250.62763333
2016-06-01,7,1,295048.08664363634
2016-06-01,7,2,274626.57267625
2016-06-01,7,3,289143.766853
2016-06-01,7,4,353699.5625875
2016-06-01,7,5,380314.11279266665
2016-06-01,7,6,187158.07745444443
2016-06-01,7,7,236232.77687538462
2016-06-01,7,8,243303.891225
2016-06-01,7,9,517690.58056142856
2016-06-01,7,10,356410.29163875
2016-06-01,8,1,731180.9569733334
2016-06-01,8,2,764561.4750091666
2016-06-01,8,3,678487.3195666666
2016-06-01,8,4,379847.25766
2016-06-01,8,5,173286.283307
2016-06-01,8,6,621332.0990016666
2016-06-01,8,7,553369.7258
2016-06-01,8,8,271464.153272
2016-06-01,8,9,356582.236402
2016-06-01,8,10,560288.7792
2016-06-01,9,1,661378.6685799999
2016-06-01,9,2,917713.5879811428
2016-06-01,9,3,668909.8355833333
2016-06-01,9,4,597428.5522500001
2016-06-01,9,5,931652.2831
2016-06-01,9,6,1211399.1075
2016-06-01,9,7,728057.1868
2016-06-01,9,9,897582.4779
2016-06-01,9,10,536377.50655
2016-06-01,10,1,583556.8394
2016-06-01,10,2,210588.4576025
2016-06-01,10,5,134773.0765911111
2016-06-01,10,7,330465.7015
2016-06-01,10,8,24371458.430510003
2016-07-01,1,1,167773.57712968253
2016-07-01,1,2,197556.74818022223
2016-07-01,1,3,180440.23378476745
2016-07-01,1,4,217419.35315212767
2016-07-01,1,5,165353.4551092896
2016-07-01,1,6,129245.88578529801
2016-07-01,1,7,182823.13770051545
2016-07-01,1,8,143771.00240333335
2016-07-01,1,9,184365.9321126087
2016-07-01,1,10,237447.41485785713
2016-07-01,2,1,453103.3760934211
2016-07-01,2,2,446905.89479727723
2016-07-01,2,3,390638.4567988406
2016-07-01,2,4,280096.21935522725
2016-07-01,2,5,387220.82376477274
2016-07-01,2,6,268694.5132268182
2016-07-01,2,7,351302.8157565672
2016-07-01,2,8,340025.722463
2016-07-01,2,9,425693.20650000003
2016-07-01,2,10,391149.59241166664
2016-07-01,3,1,720028.656773579
2016-07-01,3,2,741648.4732325288
2016-07-01,3,3,786833.0001419048
2016-07-01,3,4,820098.9607461111
2016-07-01,3,5,522243.4386945455
2016-07-01,3,6,290731.3635075
2016-07-01,3,7,700933.6000877273
2016-07-01,3,8,202026.40443599998
2016-07-01,3,9,975285.8698089999
2016-07-01,3,10,368348.27384000004
2016-07-01,4,1,383776.920435
2016-07-01,4,2,218927.06104333332
2016-07-01,4,3,296013.4996
2016-07-01,4,4,335730.7887222222
2016-07-01,4,5,381283.81975
2016-07-01,4,6,799827.5723499999
2016-07-01,4,7,496758.8046876923
2016-07-01,4,8,209556.36749785714
2016-07-01,4,9,207216.89301727273
2016-07-01,4,10,277659.5108272727
2016-07-01,5,1,686415.9445
2016-07-01,5,2,431884.3256133333
2016-07-01,5,3,293983.02057777776
2016-07-01,5,4,413762.203305
2016-07-01,5,5,225500.96033333335
2016-07-01,5,6,556427.5771181819
2016-07-01,5,7,380529.0025
2016-07-01,5,8,477662.5188
2016-07-01,5,9,561552.9756374999
2016-07-01,5,10,617349.9957999999
2016-07-01,6,1,46242136.7879
2016-07-01,7,1,288467.0847429167
2016-07-01,7,2,288352.37224375
2016-07-01,7,3,319629.1055411111
2016-07-01,7,4,341816.195425
2016-07-01,7,5,404778.5458866667
2016-07-01,7,6,193442.23447666666
2016-07-01,7,7,279963.9569278571
2016-07-01,7,8,281827.3274
2016-07-01,7,9,486111.49749875
2016-07-01,7,10,350616.9509675
2016-07-01,8,1,928106.940225
2016-07-01,8,2,953114.0574916666
2016-07-01,8,3,780043.8043666667
2016-07-01,8,4,433721.10614
2016-07-01,8,5,214667.349468
2016-07-01,8,6,694121.31635
2016-07-01,8,7,545455.3322000001
2016-07-01,8,8,415520.24967499997
2016-07-01,8,9,426250.58847076923
2016-07-01,8,10,681411.837725
2016-07-01,9,1,698068.1319536364
2016-07-01,9,2,1076446.2123091428
2016-07-01,9,3,727270.8004333334
2016-07-01,9,4,571120.42065
2016-07-01,9,5,1250097.9461333333
2016-07-01,9,6,1313396.8206666666
2016-07-01,9,7,853847.478732
2016-07-01,9,9,1093355.138
2016-07-01,9,10,623992.08185
2016-07-01,10,1,581719.6008
2016-07-01,10,2,209387.8143275
2016-07-01,10,5,135920.76469
2016-07-01,10,7,203899.9543
2016-07-01,10,8,24308961.545585
2016-08-01,1,1,193259.88579201614
2016-08-01,1,2,213095.36805718517
2016-08-01,1,3,203845.78957609195
2016-08-01,1,4,232247.1285104027
2016-08-01,1,5,172520.02204304814
2016-08-01,1,6,134230.50331689874
2016-08-01,1,7,195491.31173158417
2016-08-01,1,8,152244.59632975
2016-08-01,1,9,217140.81472534884
2016-08-01,1,10,281318.92136589286
2016-08-01,2,1,431393.351570393
2016-08-01,2,2,437150.1167451485
2016-08-01,2,3,383861.2859002778
2016-08-01,2,4,276952.10470844444
2016-08-01,2,5,346851.1331638298
2016-08-01,2,6,264789.70148
2016-08-01,2,7,314421.0452958904
2016-08-01,2,8,321551.7801776191
2016-08-01,2,9,416691.0521776667
2016-08-01,2,10,386485.9410414286
2016-08-01,3,1,727269.1914777174
2016-08-01,3,2,702643.4146648236
2016-08-01,3,3,734043.2907518182
2016-08-01,3,4,838893.1135682353
2016-08-01,3,5,495306.61126636364
2016-08-01,3,6,245440.57392
2016-08-01,3,7,614665.4612681818
2016-08-01,3,8,196685.666698
2016-08-01,3,9,976132.171521
2016-08-01,3,10,353533.7172007692
2016-08-01,4,1,440455.856815
2016-08-01,4,2,238721.20396933332
2016-08-01,4,3,335965.55238
2016-08-01,4,4,360217.25495555555
2016-08-01,4,5,405827.0521
2016-08-01,4,6,916363.19595
2016-08-01,4,7,546990.5137958333
2016-08-01,4,8,227712.40597714286
2016-08-01,4,9,241177.26864
2016-08-01,4,10,303386.98901666666
2016-08-01,5,1,727524.36215
2016-08-01,5,2,484815.940895
2016-08-01,5,3,294345.211621
2016-08-01,5,4,461278.20006
2016-08-01,5,5,234843.51493333332
2016-08-01,5,6,584136.7039454546
2016-08-01,5,7,418064.0906
2016-08-01,5,8,464915.8592375
2016-08-01,5,9,581733.5005625
2016-08-01,5,10,473433.05850000004
2016-08-01,6,1,46378804.57316667
2016-08-01,7,1,306547.56761125
2016-08-01,7,2,303133.3917265217
2016-08-01,7,3,319807.21518
2016-08-01,7,4,424509.5958285714
2016-08-01,7,5,388465.25590411766
2016-08-01,7,6,193938.22309777778
2016-08-01,7,7,298727.2271857143
2016-08-01,7,8,313429.14565
2016-08-01,7,9,522005.20191375
2016-08-01,7,10,371955.36738999997
2016-08-01,8,1,883149.8702433334
2016-08-01,8,2,794619.6638
2016-08-01,8,3,737923.1440666667
2016-08-01,8,4,425236.55546
2016-08-01,8,5,190555.41011727272
2016-08-01,8,6,669403.47729
2016-08-01,8,7,442145.296286
2016-08-01,8,8,339065.263504
2016-08-01,8,9,405395.2738153846
2016-08-01,8,10,606949.47745
2016-08-01,9,1,701264.6020676923
2016-08-01,9,2,1056579.297039394
2016-08-01,9,3,801241.33834
2016-08-01,9,4,711156.5493666667
2016-08-01,9,5,1161480.9578666668
2016-08-01,9,6,1315025.1955666668
2016-08-01,9,7,803072.67366
2016-08-01,9,9,1070554.614
2016-08-01,9,10,592943.1458
2016-08-01,10,1,675335.59
2016-08-01,10,2,253007.0375966667
2016-08-01,10,5,94332.25898857143
2016-08-01,10,7,334024.0448
2016-08-01,10,8,25266323.983
2016-09-01,1,1,182641.9772313386
2016-09-01,1,2,198875.34367830883
2016-09-01,1,3,182375.91379466667
2016-09-01,1,4,226753.95471026667
2016-09-01,1,5,164564.18098362695
2016-09-01,1,6,133517.5938781879
2016-09-01,1,7,186647.00415908164
2016-09-01,1,8,147291.78595307693
2016-09-01,1,9,203598.07645227274
2016-09-01,1,10,254624.92516798165
2016-09-01,2,1,436423.3451676423
2016-09-01,2,2,450282.0885980769
2016-09-01,2,3,407545.14492186665
2016-09-01,2,4,289050.67530577775
2016-09-01,2,5,370575.39421326533
2016-09-01,2,6,263935.6456030435
2016-09-01,2,7,356531.36395362316
2016-09-01,2,8,353191.0314104762
2016-09-01,2,9,430272.9261184375
2016-09-01,2,10,396740.10243113636
2016-09-01,3,1,780567.5142781915
2016-09-01,3,2,692486.5802417778
2016-09-01,3,3,778816.1248265217
2016-09-01,3,4,814316.1662311112
2016-09-01,3,5,544481.5229772727
2016-09-01,3,6,256892.78181444443
2016-09-01,3,7,681792.4769780952
2016-09-01,3,8,246001.655594
2016-09-01,3,9,1260839.5275444444
2016-09-01,3,10,367532.71113285713
2016-09-01,4,1,400911.939158125
2016-09-01,4,2,230841.533554
2016-09-01,4,3,319661.91768
2016-09-01,4,4,325644.9179111111
2016-09-01,4,5,368494.50638
2016-09-01,4,6,799270.00875
2016-09-01,4,7,502305.60455833335
2016-09-01,4,8,214691.62144466667
2016-09-01,4,9,237837.87646
2016-09-01,4,10,279406.11661666667
2016-09-01,5,1,668842.5209888889
2016-09-01,5,2,452084.4823991667
2016-09-01,5,3,312058.325018
2016-09-01,5,4,416323.6544285714
2016-09-01,5,5,186683.46339
2016-09-01,5,6,520512.8321
2016-09-01,5,7,391450.52675
2016-09-01,5,8,485635.42702857143
2016-09-01,5,9,552106.957025
2016-09-01,5,10,659246.1062
2016-09-01,6,1,46583480.8471
2016-09-01,7,1,320671.98698
2016-09-01,7,2,305594.8691217391
2016-09-01,7,3,334612.79004444444
2016-09-01,7,4,392839.7000875
2016-09-01,7,5,385004.8578847059
2016-09-01,7,6,209197.5361275
2016-09-01,7,7,282017.09060214285
2016-09-01,7,8,292480.050025
2016-09-01,7,9,466907.5956633333
2016-09-01,7,10,364279.8345925
2016-09-01,8,1,905566.5075483334
2016-09-01,8,2,554993.3506658333
2016-09-01,8,3,716434.1104333333
2016-09-01,8,4,407306.95874
2016-09-01,8,5,220384.68925454546
2016-09-01,8,6,704697.97109
2016-09-01,8,7,500642.16518
2016-09-01,8,8,392438.088475
2016-09-01,8,9,411054.72917692305
2016-09-01,8,10,628636.8823
2016-09-01,9,1,594297.369676923
2016-09-01,9,2,1075782.1758178787
2016-09-01,9,3,827371.5577
2016-09-01,9,4,751136.7807666666
2016-09-01,9,5,1640400.5858999998
2016-09-01,9,6,1447778.5419
2016-09-01,9,7,795772.10828
2016-09-01,9,9,1133822.729
2016-09-01,9,10,584622.9487999999
2016-09-01,10,1,543218.8349
2016-09-01,10,2,198572.50420666666
2016-09-01,10,5,110861.2716375
2016-09-01,10,7,150763.2658
2016-09-01,10,8,24841551.271105
2016-10-01,1,1,183842.13180722223
2016-10-01,1,2,199134.25928745454
2016-10-01,1,3,185396.6135271111
2016-10-01,1,4,220259.12134545454
2016-10-01,1,5,162717.69585810255
2016-10-01,1,6,132851.59653096774
2016-10-01,1,7,192543.99509773584
2016-10-01,1,8,152036.84236657893
2016-10-01,1,9,196951.26146704546
2016-10-01,1,10,256146.0886369159
2016-10-01,2,1,437344.6991595455
2016-10-01,2,2,451818.5187043379
2016-10-01,2,3,480848.37848763156
2016-10-01,2,4,288442.0847358
2016-10-01,2,5,382888.50504056603
2016-10-01,2,6,298369.2624837931
2016-10-01,2,7,373837.46796067565
2016-10-01,2,8,380613.48067142855
2016-10-01,2,9,474634.444734375
2016-10-01,2,10,397608.4058776087
2016-10-01,3,1,814869.0702925252
2016-10-01,3,2,687856.5913754081
2016-10-01,3,3,864183.2584291304
2016-10-01,3,4,981754.9177547059
2016-10-01,3,5,546745.0962723077
2016-10-01,3,6,264019.15708555555
2016-10-01,3,7,670145.8277157143
2016-10-01,3,8,210297.123576
2016-10-01,3,9,1550019.6414777779
2016-10-01,3,10,369986.8766585714
2016-10-01,4,1,395847.586875625
2016-10-01,4,2,241808.56848714285
2016-10-01,4,3,330152.12056
2016-10-01,4,4,366633.972
2016-10-01,4,5,377395.1794295
2016-10-01,4,6,835747.4798000001
2016-10-01,4,7,496736.78546166664
2016-10-01,4,8,215551.7535092857
2016-10-01,4,9,215378.78059545453
2016-10-01,4,10,282194.7786846154
2016-10-01,5,1,633081.3172210526
2016-10-01,5,2,462859.137575
2016-10-01,5,3,324974.42035000003
2016-10-01,5,4,417857.3722335714
2016-10-01,5,5,216165.47056666666
2016-10-01,5,6,569015.94823
2016-10-01,5,7,376953.9165
2016-10-01,5,8,467426.50611428573
2016-10-01,5,9,530904.7984
2016-10-01,5,10,453750.8751366667
2016-10-01,6,1,49971497.3235
2016-10-01,7,1,330809.9109940909
2016-10-01,7,2,317078.508915
2016-10-01,7,3,360764.01455
2016-10-01,7,4,354776.31514
2016-10-01,7,5,407120.9236047059
2016-10-01,7,6,204402.39680125
2016-10-01,7,7,282356.8375992857
2016-10-01,7,8,298639.127875
2016-10-01,7,9,512967.50231444446
2016-10-01,7,10,340250.9467522222
2016-10-01,8,1,811189.55883
2016-10-01,8,2,536634.1339272727
2016-10-01,8,3,551970.566275
2016-10-01,8,4,412590.335996
2016-10-01,8,5,225322.63671700002
2016-10-01,8,6,640732.7140071428
2016-10-01,8,7,479348.48822
2016-10-01,8,8,315642.91947
2016-10-01,8,9,412453.8079230769
2016-10-01,8,10,684276.7406499999
2016-10-01,9,1,645424.5526458333
2016-10-01,9,2,1023239.2835652941
2016-10-01,9,3,848528.2064200001
2016-10-01,9,4,711808.7381000001
2016-10-01,9,5,1130014.7461333333
2016-10-01,9,6,2537906.9153333334
2016-10-01,9,7,662073.03978
2016-10-01,9,9,1118081.55
2016-10-01,9,10,628993.05045
2016-10-01,10,1,458834.3794
2016-10-01,10,2,229695.13691
2016-10-01,10,5,94030.792955
2016-10-01,10,7,188414.6089
2016-10-01,10,8,24095818.127860002
2016-11-01,1,1,202628.21451636363
2016-11-01,1,2,213966.2739519217
2016-11-01,1,3,217984.6052362222
2016-11-01,1,4,216467.43175424836
2016-11-01,1,5,173526.35716664948
2016-11-01,1,6,138922.09765174193
2016-11-01,1,7,203004.28044794392
2016-11-01,1,8,141706.4899611111
2016-11-01,1,9,203500.66629208333
2016-11-01,1,10,272996.5533503704
2016-11-01,2,1,448614.0951006367
2016-11-01,2,2,450687.51294048247
2016-11-01,2,3,505371.0246479747
2016-11-01,2,4,327749.4204755556
2016-11-01,2,5,311895.58529153845
2016-11-01,2,6,377119.34823074075
2016-11-01,2,7,373816.98352219176
2016-11-01,2,8,376161.6227695238
2016-11-01,2,9,455279.37356914283
2016-11-01,2,10,378361.3007852174
2016-11-01,3,1,853822.0684875248
2016-11-01,3,2,722284.8317088659
2016-11-01,3,3,867345.2590565217
2016-11-01,3,4,1100364.8651594117
2016-11-01,3,5,583537.6772727272
2016-11-01,3,6,272486.4382344445
2016-11-01,3,7,703685.0990685715
2016-11-01,3,8,202275.260076
2016-11-01,3,9,1407717.768412
2016-11-01,3,10,351538.6231442857
2016-11-01,4,1,405416.47452625
2016-11-01,4,2,209456.43010333332
2016-11-01,4,3,341279.88899999997
2016-11-01,4,4,390139.5683375
2016-11-01,4,5,352507.4256157895
2016-11-01,4,6,841254.7922
